Study_Date,Location,Species,Run,Tissue,Thiamin_conc,Thiamine_units,N,N_survive,N_mortality,Percent_survive,Percent_mortality,Time_of_mortality,Follow_up_period,Time_Units,Reported_LC50,Reported_EC50,Title,DOI,Notes,location_type,Latitude_DD,Longitude_DD,Location_label,Species_label,Run_label,Tissue_label,Title_label,Study_Date_start_label,Study_Date_end_label
2020,Feather River Hatchery,Chinook,spring,Egg,9.79,nmol/g,100,96,4,96,4,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,13.81,nmol/g,100,96,4,96,4,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,17.12,nmol/g,100,97,3,97,3,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,13.34,nmol/g,100,78,22,78,22,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,2.95,nmol/g,100,30,70,30,70,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,7.63,nmol/g,100,95,5,95,5,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,6.56,nmol/g,100,98,2,98,2,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,8.47,nmol/g,100,78,22,78,22,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,6.95,nmol/g,100,78,22,78,22,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,7.2,nmol/g,100,73,27,73,27,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,10.5,nmol/g,100,88,12,88,12,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,2.84,nmol/g,100,65,35,65,35,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,3.43,nmol/g,100,95,5,95,5,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,3.04,nmol/g,100,61,39,61,39,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,16.61,nmol/g,100,86,14,86,14,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2020,Feather River Hatchery,Chinook,spring,Egg,6.5,nmol/g,100,93,7,93,7,NA,80-120,days post fertilization,NA,2.7,Widespread thiamine deficiency in California salmon linked to a simplified anchovy-dominated marine prey base,https://github.com/MilesEDaniels/Thiamine-Dependent-Fry-Mortality,"EC95 = 7.7 nmol g-1 (95% CI = [6.2–9.5]), EC90 = 5.9 nmol g-1 (CI = [4.9–7.0]), EC 50= 2.7 nmol g-1 (CI = [2.3–3.1])",provided,39.04759,-121.578917,FEATHER RIVER HATCHERY,CHINOOK,SPRING,EGG,WIDESPREAD THIAMINE DEFICIENCY IN CALIFORNIA SALMON LINKED TO A SIMPLIFIED ANCHOVY-DOMINATED MARINE PREY BASE,2020-01-01,2020-12-31
2015,Lake Ontario,Chinook,Fall,Liver,4.05,nmol/g,132,111,21,84.1,15.9,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,4.72,nmol/g,38,36,2,94.7,5.3,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,5.53,nmol/g,172,165,7,95.9,4.1,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,3.05,nmol/g,222,55,167,24.8,75.2,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,5.37,nmol/g,172,161,11,93.6,6.4,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,3.16,nmol/g,179,175,4,97.8,2.2,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,3.99,nmol/g,234,227,7,97,3,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,3.91,nmol/g,155,153,2,98.7,1.3,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,4.02,nmol/g,130,125,5,96.2,3.8,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,4.25,nmol/g,168,146,22,86.9,13.1,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,3.8,nmol/g,64,58,6,90.6,9.4,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,4.63,nmol/g,106,64,42,60.4,39.6,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,5.4,nmol/g,105,98,7,93.3,6.7,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,3.12,nmol/g,89,61,28,68.5,31.5,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,3.94,nmol/g,177,172,5,97.2,2.8,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,0.96,nmol/g,26,26,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,1.43,nmol/g,14,11,3,78.6,21.4,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,1.88,nmol/g,142,136,6,95.8,4.2,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,2.16,nmol/g,31,31,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2015,Lake Ontario,Chinook,Fall,Liver,6.16,nmol/g,230,105,125,45.7,54.3,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2015-01-01,2015-12-31
2016,Lake Ontario,Chinook,Fall,Liver,3.6,nmol/g,148,144,4,97.3,2.7,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,1.63,nmol/g,156,156,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,4.33,nmol/g,195,121,74,62.1,37.9,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,3.39,nmol/g,247,243,4,98.4,1.6,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,3.31,nmol/g,262,262,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,3.71,nmol/g,138,132,6,95.7,4.3,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,3.59,nmol/g,59,58,1,98.3,1.7,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,2.74,nmol/g,152,152,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,2.41,nmol/g,170,170,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,4.49,nmol/g,48,48,0,100,0,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,3.86,nmol/g,33,31,2,93.9,6.1,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
2016,Lake Ontario,Chinook,Fall,Liver,4.03,nmol/g,161,159,2,98.8,1.2,NA,NA,NA,2.06,NA,Evaluation of adult and offspring thiamine deficiency in salmonine species from Lake Ontario,https://doi.org/10.1016/j.jglr.2019.05.010,NA,provided,43.633347,-77.827065,LAKE ONTARIO,CHINOOK,FALL,LIVER,EVALUATION OF ADULT AND OFFSPRING THIAMINE DEFICIENCY IN SALMONINE SPECIES FROM LAKE ONTARIO,2016-01-01,2016-12-31
